Weekday,day,month,year,Location_Book,modern_name,Loc_Code,Notes,geo_id,latitude,longitude
,12,3,1333,Barbastri,Barbastro,,Actual note stating that they are traveling from Ejea to Barbastro on the 9th to the 11th.,3128795,42.0360435,0.1284404
,13,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,14,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,15,3,1333,In civitate Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,16,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,17,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,18,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,19,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,20,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,21,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,22,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,23,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,24,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,25,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,26,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,27,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,28,3,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,29,3,1333,,,,,,,
,30,3,1333,,,,,,,
,31,3,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,4,1333,,,,,,,
,3,4,1333,,,,,,,
,4,4,1333,,,,,,,
,5,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,15,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,16,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,18,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,19,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,20,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,21,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,22,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,23,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,30,4,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,15,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,16,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,18,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,19,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,20,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,21,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,22,5,1333,Cesarauguste,Zaragoza,,"There is apparently a note in a different register (580 f. 186) where he is listed in Barbastro, but that might be too far for one day - check ***",3104324,41.6488226,-0.8890853000000001
,23,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,5,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,5,1333,,,,,,,
,26,5,1333,,,,,,,
,27,5,1333,,,,,,,
,28,5,1333,En la ciutat de Barbastro,Barbastro,,,3128795,42.0360435,0.1284404
,29,5,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,30,5,1333,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,31,5,1333,In civitate Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,1,6,1333,In civitate Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,2,6,1333,In civitate Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,3,6,1333,In civitate Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,4,6,1333,In civitate Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,5,6,1333,,,,,,,
,6,6,1333,In Monasterio Sixene,Real Monasterio de Santa María de Sigena,,***Check point - google has monasterio de Sigena wrong,11995649,41.7092705,-0.0188917
,7,6,1333,In Monasterio de Saxena,Real Monasterio de Santa María de Sigena,,,11995649,41.7092705,-0.0188917
,8,6,1333,In Monasterio de Sexena,Real Monasterio de Santa María de Sigena,,,11995649,41.7092705,-0.0188917
,8,6,1333,In loco de Alcolegia,Alcolea de Cinca,,,3130576,41.7213895,0.1149925
,9,6,1333,In Monasterio de Sexena,Real Monasterio de Santa María de Sigena,,,11995649,41.7092705,-0.0188917
,10,6,1333,In Monasterio de Roda,Monasterio de Rueda,,,10242742,41.297224,-0.314019
,11,6,1333,In Monasterio de Roda,Monasterio de Rueda,,Also spelled Rueda or Rota,10242742,41.297224,-0.314019
,12,6,1333,In loco Sancti Petri de Calanda,,,Saint Peters of Calanda?  A Church?  This could be Samper de Calanda instead of Calanda - distances?***,,,
,13,6,1333,In loco de Chiprana,Chiprana,,,3125142,41.26332,-0.126623
,13,6,1333,In loco de Casp,Caspe,,,3125994,41.2344007,-0.0408208
,14,6,1333,,,,,,,
,15,6,1333,In loco de Casp,Caspe,,,3125994,41.2344007,-0.0408208
,16,6,1333,In loco de Casp,Caspe,,,3125994,41.2344007,-0.0408208
,16,6,1333,In loco de Batea,Batea,,,3128482,41.09540300000001,0.31016900000000003
,17,6,1333,In loco de Batea,Batea,,,3128482,41.09540300000001,0.31016900000000003
,17,6,1333,In loco de Gandesa,Gandesa,,,3121642,41.05243770000001,0.4372669
,18,6,1333,In loco de Gandesie,Gandesa,,,3121642,41.05243770000001,0.4372669
,19,6,1333,In loco de Gandesa,Gandesa,,,3121642,41.05243770000001,0.4372669
,20,6,1333,Gandesie,Gandesa,,,3121642,41.05243770000001,0.4372669
,21,6,1333,In loco de Orta,Horta de San Juan,,,3120636,40.9538408,0.315441
,22,6,1333,Orte,Horta de San Juan,,,3120636,40.9538408,0.315441
,23,6,1333,In loco de Valderoures,Valderrobres,,,3106803,40.8754423,0.1550969
,24,6,1333,In loco de Valderoures,Valderrobres,,,3106803,40.8754423,0.1550969
,25,6,1333,In loco de Valderoures,Valderrobres,,,3106803,40.8754423,0.1550969
,26,6,1333,In loco de Valderoures,Valderrobres,,,3106803,40.8754423,0.1550969
,27,6,1333,,,,,,,
,28,6,1333,In loco de Valderoures,Valderrobres,,,3106803,40.8754423,0.1550969
,29,6,1333,In loco de Orta,Horta de San Juan,,,3120636,40.9538408,0.315441
,30,6,1333,In loco de Valderoures,Valderrobres,,,3106803,40.8754423,0.1550969
,1,7,1333,In loco de Val de Roures,Valderrobres,,,3106803,40.8754423,0.1550969
,2,7,1333,In loco de Val de Roures,Valderrobres,,,3106803,40.8754423,0.1550969
,3,7,1333,In loco de Val de Roures,Valderrobres,,,3106803,40.8754423,0.1550969
,4,7,1333,In loco de Val de Roures,Valderrobres,,,3106803,40.8754423,0.1550969
,5,7,1333,In loco de Val de Roures,Valderrobres,,,3106803,40.8754423,0.1550969
,6,7,1333,,,,,,,
,7,7,1333,In loco de Val de Roures,Valderrobres,,,3106803,40.8754423,0.1550969
,8,7,1333,En el lugar de Valderoures,Valderrobres,,,3106803,40.8754423,0.1550969
,9,7,1333,In loco de Val de Roures,Valderrobres,,,3106803,40.8754423,0.1550969
,10,7,1333,En Valle de Roures,Valderrobres,,,3106803,40.8754423,0.1550969
,11,7,1333,In loco de Valderoures,Valderrobres,,,3106803,40.8754423,0.1550969
,12,7,1333,,,,,,,
,13,7,1333,,,,,,,
,14,7,1333,In loco de Ffuent espalda,Fuentespalda,,,3121830,40.806757,0.064265
,15,7,1333,,,,,,,
,16,7,1333,In loco de la Ginebrosa,La Ginebrosa,,,3119683,40.8705128,-0.1345813
,17,7,1333,,,,,,,
,18,7,1333,Alcorisie,Alcorisa,,,3130563,40.8930228,-0.3824868
,19,7,1333,Alcorisie,Alcorisa,,,3130563,40.8930228,-0.3824868
,20,7,1333,In loco de Alcorisa,Alcorisa,,,3130563,40.8930228,-0.3824868
,21,7,1333,In loco de Alcorisa,Alcorisa,,,3130563,40.8930228,-0.3824868
,22,7,1333,,,,,,,
,23,7,1333,In loco de Molinos,Molinos,,,3116577,40.819869,-0.450929
,24,7,1333,In loco de Molinos,Molinos,,,3116577,40.819869,-0.450929
,25,7,1333,In loco de Molinos,Molinos,,,3116577,40.819869,-0.450929
,26,7,1333,,,,,,,
,27,7,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,28,7,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,29,7,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,30,7,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,31,7,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,1,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,2,8,1333,In castro de Monte Albano,Montalbán,,,3116441,40.8327391,-0.8002439
,3,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,4,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,5,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,6,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,7,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,8,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,9,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,10,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,11,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,12,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,13,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,14,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,15,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,16,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,17,8,1333,En Montalban,Montalbán,,,3116441,40.8327391,-0.8002439
,18,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,19,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,20,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,21,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,22,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,23,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,24,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,25,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,26,8,1333,In Montealbano,Montalbán,,,3116441,40.8327391,-0.8002439
,26,8,1333,In loco de Valdeconeja,Valdeconejos,,,3106969,40.776578,-0.868122
,27,8,1333,,,,,,,
,28,8,1333,In loco de Fuentes calientes,Fuentes Calientes,,,3121862,40.7003384,-0.9780774
,28,8,1333,"In loco de Ffontum calidarum, aldea Turoli",Fuentes Calientes,,,3121862,40.7003384,-0.9780774
,29,8,1333,"In loco de Perales, aldea Turoli",Perales del Alfambra,,,3113805,40.63479870000001,-1.0017879
,30,8,1333,,,,,,,
,31,8,1333,,,,,,,
,1,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,2,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,3,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,4,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,5,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,6,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,7,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,8,9,1333,,,,,,,
,9,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,10,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,11,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,12,9,1333,In Montealbano,Montalbán,3,Very far - not necessarily plausible***,3116441,40.8327391,-0.8002439
,13,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,14,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,15,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,16,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,17,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,18,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,19,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,20,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,21,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,22,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,23,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,24,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,25,9,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,26,9,1333,,,,,,,
,27,9,1333,,,,,,,
,28,9,1333,,,,,,,
,29,9,1333,In loco de Thorrijo,Torrijo del Campo,,,3107702,40.8264154,-1.3375183000000002
,30,9,1333,"In loco de Calamocha, aldea Daroce",Calamocha,,,3127059,40.9193782,-1.299939
,1,10,1333,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,1,10,1333,"In loco de Burbaguena, aldea Daroce",Burbáguena,,,3127487,41.0184328,-1.3378849
,2,10,1333,"In loco de Burbaguena, aldea Daroce",Burbáguena,,,3127487,41.0184328,-1.3378849
,2,10,1333,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,3,10,1333,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,4,10,1333,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,5,10,1333,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,6,10,1333,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,7,10,1333,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,8,10,1333,Daroce,Daroca,,,3123969,41.1144048,-1.4144344
,9,10,1333,,,,,,,
,10,10,1333,,,,,,,
,11,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,15,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,16,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,18,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,19,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,20,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,21,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,22,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,23,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,10,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,30,10,1333,,,,,,,
,31,10,1333,,,,,,,
,1,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,11,1333,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,15,11,1333,,,,,,,
,16,11,1333,,,,,,,
,17,11,1333,"In loco de Cuqualon, aldea Daroce",Cucalón,,,3124150,41.0865432,-1.2163379
,18,11,1333,"In loco de Cuenca, aldea Daroce",Cuencabuena,,Footnote asks if this is Cuencabuena - other options?,3124129,41.00525579999999,-1.2478943
,19,11,1333,,,,,,,
,20,11,1333,,,,,,,
,21,11,1333,,,,,,,
,22,11,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,23,11,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,24,11,1333,Turolii,Teruel,,,3108126,40.3456879,-1.1064345
,24,11,1333,"In popula Sacte Marie Vallis Viridis, aldea Turolii",La Puebla de Valverde,,,3119188,40.2253186,-0.9301201
,25,11,1333,,,,,,,
,26,11,1333,Valencia (?),Valencia,,Question mark in the original,2509954,39.4699075,-0.3762881
,27,11,1333,,,,,,,
,28,11,1333,,,,,,,
,29,11,1333,,,,,,,
,30,11,1333,,,,,,,
,1,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,2,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,3,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,4,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,5,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,6,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,7,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,8,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,9,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,10,12,1333,,,,,,,
,11,12,1333,,,,,,,
,12,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,13,12,1333,,,,,,,
,14,12,1333,,,,,,,
,15,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,16,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,16,12,1333,Aliazira,Alzira,,,2522129,39.1511854,-0.4333643
,17,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,18,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,19,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,20,12,1333,,,,,,,
,21,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,22,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,23,12,1333,,,,,,,
,24,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,25,12,1333,,,,,,,
,26,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,27,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,28,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,29,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,30,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,31,12,1333,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,1,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,2,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,3,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,4,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,5,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,5,1,1334,In loco Castellione campi Burriane,Castellón de la Plana,3,,2519752,39.9847123,-0.0403399
,6,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,7,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,8,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,9,1,1334,,,,,,,
,10,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,11,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,12,1,1334,,,,,,,
,13,1,1334,Valencie,Valencia,,,2509954,39.4699075,-0.3762881
,14,1,1334,,,,,,,
,15,1,1334,,,,,,,
,16,1,1334,In loco de Casp,Caspe,,,3125994,41.2344007,-0.0408208
,17,1,1334,,,,,,,
,18,1,1334,In loco de Casp,Caspe,,,3125994,41.2344007,-0.0408208
,18,1,1334,In Alcanicio,Alcañiz,,,3130606,41.0510353,-0.13353729999999994
,19,1,1334,In loco de Casp,Caspe,,,3125994,41.2344007,-0.0408208
,20,1,1334,,,,,,,
,21,1,1334,,,,,,,
,22,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,23,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,30,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,31,1,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,2,1334,,,,,,,
,2,2,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,3,2,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,4,2,1334,,,,,,,
,5,2,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,6,2,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,7,2,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
